# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.2424096810e+00    3.5196827185e-02    2.0710000000e+03    2.0700000000e+03    0.0000000000e+00   -2.2562545159e+00    9.9772630624e-01    9.9951690821e-01
         1   -2.2452753142e+00    4.1135138783e-02    2.0469749867e+03    2.0700000000e+03    5.0000000000e-01   -3.3591972047e+00    9.9805774236e-01    9.8792270531e-01
         2   -2.2433169005e+00    3.2138430791e-02    2.0479880882e+03    2.0460000000e+03    0.0000000000e+00   -2.1475713494e+00    9.9732495365e-01    9.9951124145e-01
         3   -2.2429148844e+00    2.9944374215e-02    2.0479946984e+03    2.0470000000e+03    0.0000000000e+00   -2.1944768507e+00    9.9957247168e-01    9.9951148021e-01
         4   -2.2433100626e+00    3.7070455614e-02    2.0480068484e+03    2.0490000000e+03    0.0000000000e+00   -2.2917310924e+00    9.9855586550e-01    1.0000000000e+00
         5   -2.2446188464e+00    3.4289602435e-02    2.0480190298e+03    2.0520000000e+03    0.0000000000e+00   -2.4384320757e+00    9.9896797087e-01    9.9951267057e-01
         6   -2.2386854520e+00    3.0159097793e-02    2.0479443782e+03    2.0510000000e+03    5.0000000000e-01   -2.3909960377e+00    9.9805834476e-01    9.9853729888e-01
         7   -2.2384593930e+00    2.3334715976e-02    2.0479960109e+03    2.0480000000e+03    0.0000000000e+00   -2.2386854520e+00    9.9877295311e-01    1.0000000000e+00
         8   -2.2390268459e+00    2.5604834976e-02    2.0480052880e+03    2.0490000000e+03    0.0000000000e+00   -2.2872756009e+00    9.9896886088e-01    9.9804782821e-01
         9   -2.2413021607e+00    2.5225929718e-02    2.0480373457e+03    2.0480000000e+03    5.0000000000e-01   -2.2390268459e+00    9.9810851159e-01    1.0000000000e+00
        10   -2.2438791158e+00    2.8988581491e-02    2.0480240011e+03    2.0480000000e+03    0.0000000000e+00   -2.2413021607e+00    9.9871995379e-01    9.9951171875e-01
        11   -2.2457131349e+00    2.7957756596e-02    2.0480153206e+03    2.0470000000e+03    5.0000000000e-01   -2.1950390660e+00    9.9880586530e-01    1.0000000000e+00
        12   -2.2459268755e+00    4.0600519923e-02    2.0480002817e+03    2.0480000000e+03    5.0000000000e-01   -2.2457131349e+00    9.9794448342e-01    9.9951171875e-01
        13   -2.2483100019e+00    4.0339004857e-02    2.0480200406e+03    2.0470000000e+03    5.0000000000e-01   -2.1970868257e+00    9.9805900919e-01    1.0000000000e+00
        14   -2.2486464414e+00    3.6691218281e-02    2.0480022087e+03    2.0490000000e+03    0.0000000000e+00   -2.2971262099e+00    9.9888988126e-01    9.9902391410e-01
        15   -2.2452835380e+00    3.5871886353e-02    2.0479648067e+03    2.0480000000e+03    5.0000000000e-01   -2.2486464414e+00    9.9859768271e-01    9.9853515625e-01
        16   -2.2494375706e+00    4.5028214905e-02    2.0480600879e+03    2.0470000000e+03    5.0000000000e-01   -2.1964434882e+00    9.9703636458e-01    1.0000000000e+00
        17   -2.2501865347e+00    3.3484208245e-02    2.0480060894e+03    2.0490000000e+03    0.0000000000e+00   -2.2982537785e+00    9.9876290182e-01    9.9853587116e-01
        18   -2.2463708248e+00    2.2681417855e-02    2.0479591078e+03    2.0470000000e+03    5.0000000000e-01   -2.2013464849e+00    9.9900850465e-01    9.9951148021e-01
        19   -2.2437913299e+00    2.9138489167e-02    2.0479727077e+03    2.0480000000e+03    0.0000000000e+00   -2.2463708248e+00    9.9871601063e-01    1.0000000000e+00
        20   -2.2406546398e+00    4.9885148292e-02    2.0479648917e+03    2.0480000000e+03    0.0000000000e+00   -2.2437913299e+00    9.9681461925e-01    9.9951171875e-01
        21   -2.2446966948e+00    4.3876632527e-02    2.0480383361e+03    2.0480000000e+03    0.0000000000e+00   -2.2406546398e+00    9.9918337443e-01    1.0000000000e+00
        22   -2.2443539768e+00    6.3235311684e-02    2.0479918367e+03    2.0480000000e+03    0.0000000000e+00   -2.2446966948e+00    9.9816430470e-01    1.0000000000e+00
