# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.2445955425e+00    2.5999261541e-02    1.3049000000e+04    1.3057000000e+04    0.0000000000e+00   -2.2453349020e+00    9.9815554121e-01    9.9869801639e-01
         1   -2.2443577775e+00    2.6722780256e-02    1.3064188279e+04    1.3057000000e+04    5.0000000000e-01   -2.1909659683e+00    9.9862971569e-01    9.9877460366e-01
         2   -2.2441800186e+00    3.0293373196e-02    1.3056006909e+04    1.3057000000e+04    3.7500000000e-01   -2.2520167979e+00    9.9877380733e-01    9.9961706364e-01
         3   -2.2435593075e+00    3.1847721677e-02    1.3055967309e+04    1.3059000000e+04    3.1250000000e-01   -2.2671553202e+00    9.9865131301e-01    9.9900451796e-01
         4   -2.2425157156e+00    3.4198785457e-02    1.3055933457e+04    1.3053000000e+04    5.0000000000e-01   -2.2205787260e+00    9.9846040534e-01    9.9984677852e-01
         5   -2.2417674886e+00    2.9532189298e-02    1.3055948515e+04    1.3058000000e+04    3.1250000000e-01   -2.2578331698e+00    9.9836914157e-01    9.9954051156e-01
         6   -2.2434671362e+00    2.9822592872e-02    1.3056126730e+04    1.3060000000e+04    3.1250000000e-01   -2.2724000512e+00    9.9839733962e-01    9.9931087289e-01
         7   -2.2430205228e+00    3.1175686961e-02    1.3055967110e+04    1.3057000000e+04    3.1250000000e-01   -2.2511261566e+00    9.9892852025e-01    9.9946388910e-01
         8   -2.2430999981e+00    2.9674867918e-02    1.3056012345e+04    1.3053000000e+04    1.8750000000e-01   -2.2200399413e+00    9.9800462899e-01    9.9977016778e-01
         9   -2.2440654800e+00    2.5485619869e-02    1.3056056899e+04    1.3057000000e+04    3.1250000000e-01   -2.2507590185e+00    9.9830488600e-01    9.9946388910e-01
        10   -2.2444119621e+00    2.8243179435e-02    1.3056012105e+04    1.3053000000e+04    3.1250000000e-01   -2.2210848985e+00    9.9849094472e-01    9.9977016778e-01
        11   -2.2457426736e+00    3.0295049707e-02    1.3056112758e+04    1.3059000000e+04    3.1250000000e-01   -2.2673872637e+00    9.9826424513e-01    9.9938739567e-01
        12   -2.2463551993e+00    3.3618933050e-02    1.3056031441e+04    1.3056000000e+04    3.1250000000e-01   -2.2457426736e+00    9.9831379122e-01    9.9977022059e-01
        13   -2.2452745843e+00    2.8023683042e-02    1.3055904458e+04    1.3054000000e+04    1.8750000000e-01   -2.2310353984e+00    9.9890470970e-01    9.9969358051e-01
        14   -2.2468882415e+00    2.4893417005e-02    1.3056102943e+04    1.3057000000e+04    3.1250000000e-01   -2.2529336048e+00    9.9923494197e-01    9.9954047637e-01
        15   -2.2452829311e+00    2.3490983304e-02    1.3055893110e+04    1.3057000000e+04    2.5000000000e-01   -2.2545472619e+00    9.9811305827e-01    9.9946388910e-01
        16   -2.2450627153e+00    2.2292211714e-02    1.3055970868e+04    1.3054000000e+04    3.1250000000e-01   -2.2299631302e+00    9.9818286764e-01    1.0000000000e+00
        17   -2.2456283399e+00    2.5374771256e-02    1.3056045307e+04    1.3060000000e+04    2.5000000000e-01   -2.2756952780e+00    9.9823162633e-01    9.9938744257e-01
        18   -2.2453522501e+00    2.3272258107e-02    1.3055983330e+04    1.3056000000e+04    2.5000000000e-01   -2.2456283399e+00    9.9874068343e-01    9.9946384804e-01
        19   -2.2463562557e+00    2.5919337386e-02    1.3056067131e+04    1.3055000000e+04    1.8750000000e-01   -2.2376926430e+00    9.9837699981e-01    9.9961700498e-01
        20   -2.2477933590e+00    2.7514574270e-02    1.3056075334e+04    1.3054000000e+04    1.8750000000e-01   -2.2310364548e+00    9.9769824549e-01    9.9969358051e-01
        21   -2.2471116794e+00    2.8029305611e-02    1.3055935884e+04    1.3052000000e+04    1.2500000000e-01   -2.2171514099e+00    9.9897487620e-01    9.9984676678e-01
        22   -2.2454383398e+00    2.6886175549e-02    1.3055905756e+04    1.3061000000e+04    3.7500000000e-01   -2.2854009168e+00    9.9840750104e-01    9.9946405329e-01
        23   -2.2459740879e+00    2.7269686063e-02    1.3056045542e+04    1.3059000000e+04    2.5000000000e-01   -2.2684136415e+00    9.9830141589e-01    9.9946397121e-01
        24   -2.2465319583e+00    2.9767303614e-02    1.3056041635e+04    1.3054000000e+04    3.1250000000e-01   -2.2306542871e+00    9.9782921714e-01    9.9969358051e-01
        25   -2.2471304671e+00    3.0372135193e-02    1.3056034625e+04    1.3057000000e+04    2.5000000000e-01   -2.2541909788e+00    9.9823664800e-01    9.9938730183e-01
