# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.2461527161e+00    3.0531342976e-02    1.3062000000e+04    1.3059000000e+04    0.0000000000e+00   -2.2453366296e+00    9.9956141092e-01    9.9977027337e-01
         1   -2.2460204940e+00    3.0544775315e-02    1.3053005485e+04    1.3059000000e+04    3.7500000000e-01   -2.3380433679e+00    9.9916656745e-01    9.9915766904e-01
         2   -2.2474612402e+00    3.6367984465e-02    1.3056048954e+04    1.3054000000e+04    4.3750000000e-01   -2.2153808922e+00    9.9951558461e-01    9.9992339513e-01
         3   -2.2472091677e+00    3.6295925002e-02    1.3055993816e+04    1.3058000000e+04    2.5000000000e-01   -2.2780961488e+00    9.9953182221e-01    9.9984683719e-01
         4   -2.2459534263e+00    3.0569495260e-02    1.3055957174e+04    1.3057000000e+04    6.2500000000e-02   -2.2625272086e+00    9.9943753825e-01    9.9961706364e-01
         5   -2.2458659108e+00    2.7561470597e-02    1.3055996605e+04    1.3055000000e+04    2.5000000000e-01   -2.2306342122e+00    9.9935339860e-01    9.9961700498e-01
         6   -2.2457150737e+00    2.8468107678e-02    1.3055994769e+04    1.3055000000e+04    2.5000000000e-01   -2.2305466966e+00    9.9935454200e-01    9.9992340100e-01
         7   -2.2450518816e+00    3.2763830150e-02    1.3055966912e+04    1.3055000000e+04    6.2500000000e-02   -2.2303958596e+00    9.9927790185e-01    9.9977020299e-01
         8   -2.2451792262e+00    2.8222738419e-02    1.3055993627e+04    1.3055000000e+04    1.2500000000e-01   -2.2297326675e+00    9.9954916052e-01    9.9992340100e-01
         9   -2.2452687565e+00    2.8428590583e-02    1.3056005592e+04    1.3058000000e+04    1.2500000000e-01   -2.2758141347e+00    9.9959845731e-01    9.9969367438e-01
        10   -2.2462493637e+00    3.2259493024e-02    1.3056024454e+04    1.3054000000e+04    2.5000000000e-01   -2.2146291547e+00    9.9946811204e-01    9.9992339513e-01
        11   -2.2473697038e+00    3.4116700282e-02    1.3056053647e+04    1.3060000000e+04    3.1250000000e-01   -2.3075144890e+00    9.9930571326e-01    9.9938744257e-01
        12   -2.2473347009e+00    3.1237146658e-02    1.3056016971e+04    1.3056000000e+04    1.8750000000e-01   -2.2473697038e+00    9.9907152034e-01    9.9984681373e-01
        13   -2.2464264316e+00    3.3388545851e-02    1.3055980465e+04    1.3059000000e+04    2.5000000000e-01   -2.2932853042e+00    9.9923008129e-01    9.9961712229e-01
        14   -2.2457856186e+00    2.6091028121e-02    1.3055972236e+04    1.3055000000e+04    2.5000000000e-01   -2.2311072175e+00    9.9960350168e-01    9.9992340100e-01
        15   -2.2453860599e+00    2.5035004366e-02    1.3055996609e+04    1.3057000000e+04    1.8750000000e-01   -2.2611036594e+00    9.9928156865e-01    9.9992341273e-01
        16   -2.2459940037e+00    2.9006055117e-02    1.3056019272e+04    1.3057000000e+04    6.2500000000e-02   -2.2607041007e+00    9.9925392435e-01    9.9969365092e-01
        17   -2.2468351160e+00    2.5503177072e-02    1.3056018225e+04    1.3054000000e+04    1.2500000000e-01   -2.2153544020e+00    9.9953815459e-01    1.0000000000e+00
        18   -2.2455579857e+00    2.4608856588e-02    1.3055955756e+04    1.3056000000e+04    1.2500000000e-01   -2.2468351160e+00    9.9961636255e-01    9.9977022059e-01
