# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.2470978081e+00    2.6525077913e-02    1.3063000000e+04    1.3065000000e+04    0.0000000000e+00   -2.2458141091e+00    1.0000000000e+00    9.9977037887e-01
         1   -2.2473358076e+00    2.7181670162e-02    1.3058015348e+04    1.3065000000e+04    1.2500000000e-01   -2.7831060908e+00    9.9993474884e-01    9.9938767700e-01
         2   -2.2471975336e+00    2.7692445940e-02    1.3056000604e+04    1.3057000000e+04    3.1250000000e-01   -2.3239260118e+00    9.9989648508e-01    9.9992341273e-01
         3   -2.2474616765e+00    3.1878988806e-02    1.3056001597e+04    1.3056000000e+04    6.2500000000e-02   -2.2471975336e+00    9.9997343003e-01    9.9984681373e-01
         4   -2.2472695251e+00    2.8115450902e-02    1.3055994739e+04    1.3054000000e+04    6.2500000000e-02   -2.0942636678e+00    9.9996032371e-01    1.0000000000e+00
         5   -2.2468724370e+00    2.5611045912e-02    1.3055997306e+04    1.3056000000e+04    6.2500000000e-02   -2.2472695251e+00    9.9990899292e-01    1.0000000000e+00
         6   -2.2498406450e+00    1.4395626415e-01    1.3055999935e+04    1.3057000000e+04    0.0000000000e+00   -2.3234626412e+00    9.9984538126e-01    9.9977023819e-01
         7   -2.2498609414e+00    1.4896290167e-01    1.3055955989e+04    1.3054000000e+04    1.8750000000e-01   -2.0966426363e+00    9.9985747268e-01    1.0000000000e+00
         8   -2.2497985126e+00    1.4262694443e-01    1.3055955087e+04    1.3054000000e+04    0.0000000000e+00   -2.0966629327e+00    9.9997208269e-01    9.9992339513e-01
         9   -2.2473083005e+00    2.6627668608e-02    1.3055966868e+04    1.3057000000e+04    1.8750000000e-01   -2.3263887167e+00    9.9990211574e-01    9.9992341273e-01
        10   -2.2472822904e+00    2.6257704624e-02    1.3056002137e+04    1.3057000000e+04    6.2500000000e-02   -2.3238985046e+00    1.0000000000e+00    1.0000000000e+00
        11   -2.2467512642e+00    2.6500524899e-02    1.3055998649e+04    1.3057000000e+04    0.0000000000e+00   -2.3238724945e+00    9.9996806252e-01    1.0000000000e+00
