# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.2434862612e+00    2.2596719866e-02    1.2245000000e+04    1.2249000000e+04    0.0000000000e+00   -2.2415370924e+00    9.9991487446e-01    9.9967344273e-01
         1   -2.2438254097e+00    2.2214585750e-02    1.3058330575e+04    1.2249000000e+04    6.2500000000e-02    6.1886621556e+01    9.9996407917e-01    1.0000000000e+00
         2   -2.2437728075e+00    2.2457376231e-02    1.3055962284e+04    1.3040000000e+04    1.2500000000e+00   -1.0175836865e+00    9.9998279975e-01    1.0000000000e+00
         3   -2.2438026045e+00    2.2647781388e-02    1.3055993404e+04    1.3053000000e+04    3.7500000000e-01   -2.0139669924e+00    1.0000000000e+00    1.0000000000e+00
         4   -2.2437115199e+00    2.2497360360e-02    1.3055994744e+04    1.3054000000e+04    6.2500000000e-02   -2.0906045958e+00    9.9996956687e-01    1.0000000000e+00
         5   -2.2438547798e+00    2.2197077170e-02    1.3056003427e+04    1.3057000000e+04    1.2500000000e-01   -2.3203017240e+00    1.0000000000e+00    9.9992341273e-01
         6   -2.2439716018e+00    2.2279805381e-02    1.3056000666e+04    1.3056000000e+04    6.2500000000e-02   -2.2438547798e+00    9.9996141735e-01    9.9992340686e-01
         7   -2.2436416086e+00    2.1655876442e-02    1.3055995519e+04    1.3055000000e+04    6.2500000000e-02   -2.1673755311e+00    9.9994484103e-01    1.0000000000e+00
         8   -2.2438185781e+00    2.1969087797e-02    1.3055998704e+04    1.3055000000e+04    0.0000000000e+00   -2.1670455380e+00    9.9995984244e-01    1.0000000000e+00
         9   -2.2439232542e+00    2.2469251614e-02    1.3056010841e+04    1.3060000000e+04    2.5000000000e-01   -2.5501442046e+00    1.0000000000e+00    9.9992343032e-01
        10   -2.2441113340e+00    2.2161387458e-02    1.3056008059e+04    1.3059000000e+04    6.2500000000e-02   -2.4736762707e+00    9.9997013473e-01    9.9969369783e-01
        11   -2.2442385413e+00    2.2560077686e-02    1.3056000965e+04    1.3056000000e+04    1.8750000000e-01   -2.2441113340e+00    9.9995296230e-01    1.0000000000e+00
        12   -2.2441192702e+00    2.2729967550e-02    1.3055999078e+04    1.3056000000e+04    0.0000000000e+00   -2.2442385413e+00    9.9994861161e-01    1.0000000000e+00
        13   -2.2442850928e+00    2.3479874578e-02    1.3056003291e+04    1.3057000000e+04    6.2500000000e-02   -2.3207094744e+00    1.0000000000e+00    9.9992341273e-01
        14   -2.2440405734e+00    2.3172060729e-02    1.3055998285e+04    1.3056000000e+04    6.2500000000e-02   -2.2442850928e+00    9.9995185716e-01    1.0000000000e+00
        15   -2.2441647239e+00    2.2996814584e-02    1.3056003051e+04    1.3057000000e+04    6.2500000000e-02   -2.3206307776e+00    9.9996051667e-01    9.9992341273e-01
