# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.4699012627e+00    6.1974492474e-01    1.2795000000e+04    1.2807000000e+04    0.0000000000e+00   -2.4659429493e+00    9.9936504140e-01    9.9812602483e-01
         1   -2.4691516225e+00    6.9494690330e-01    1.3066402784e+04    1.2807000000e+04    5.0000000000e-01    1.7723427347e+01    9.9961222806e-01    1.0000000000e+00
         2   -2.4683234398e+00    6.4730772763e-01    1.3055841899e+04    1.3044000000e+04    9.3750000000e-01   -1.5496113278e+00    9.9922915323e-01    1.0000000000e+00
         3   -2.4719404486e+00    1.0304965525e+00    1.3055953347e+04    1.3055000000e+04    3.7500000000e-01   -2.3917273692e+00    9.9934683322e-01    9.9992340100e-01
         4   -2.4683395622e+00    6.6001767829e-01    1.3055917270e+04    1.3057000000e+04    1.8750000000e-01   -2.5485306527e+00    9.9955530297e-01    9.9961706364e-01
         5   -2.4660772305e+00    5.9556481321e-01    1.3055930378e+04    1.3053000000e+04    2.5000000000e-01   -2.2385337471e+00    9.9940763052e-01    9.9992338926e-01
         6   -2.4652133523e+00    6.1608910939e-01    1.3055995016e+04    1.3058000000e+04    1.8750000000e-01   -2.6192517732e+00    9.9956107305e-01    9.9954051156e-01
         7   -2.4658594533e+00    5.9360001499e-01    1.3055997790e+04    1.3056000000e+04    2.5000000000e-01   -2.4652133523e+00    9.9952085957e-01    9.9946384804e-01
         8   -2.4676767697e+00    6.0463709152e-01    1.3055974535e+04    1.3053000000e+04    2.5000000000e-01   -2.2360536382e+00    9.9941930352e-01    1.0000000000e+00
         9   -2.4655256289e+00    5.6019443165e-01    1.3055993956e+04    1.3062000000e+04    3.7500000000e-01   -2.9271300285e+00    9.9929832820e-01    9.9961721023e-01
        10   -2.4670780691e+00    5.6535124493e-01    1.3056008887e+04    1.3059000000e+04    2.5000000000e-01   -2.6952786454e+00    9.9943459823e-01    9.9984684892e-01
        11   -2.4669142620e+00    5.6737440245e-01    1.3055988579e+04    1.3059000000e+04    6.2500000000e-02   -2.6968310856e+00    9.9942832815e-01    9.9946397121e-01
        12   -2.4679583827e+00    5.6961878732e-01    1.3055993940e+04    1.3056000000e+04    3.1250000000e-01   -2.4669142620e+00    9.9974674342e-01    9.9954044118e-01
        13   -2.4679692601e+00    5.4853797289e-01    1.3055983898e+04    1.3053000000e+04    1.8750000000e-01   -2.2381525676e+00    9.9969794509e-01    9.9992338926e-01
        14   -2.4697150735e+00    5.8109476668e-01    1.3055995259e+04    1.3057000000e+04    2.5000000000e-01   -2.5445594643e+00    9.9924875381e-01    9.9946388910e-01
